Gene_Name,CAPNS1,PFN2,PYGB,SCRN1,CCND1,HTRA1,ITGB5,RALB,TWF1,ANXA2,PKM,ACTN1,ANXA5,PTMS,CD63,RAB13,CBR1,SQSTM1,HCLS1,PTPRCAP,PTPRC,CORO1A,ARHGDIB,LAPTM5,WAS,CXCR4,LRMP,DAG1,PIR,MYB,EMP2
CGGA_698,7.065873847,8.179610571,5.529196268,6.433960931,5.119356177,7.474192653,5.303050085,4.168321116,5.182692298,6.017253839,7.683626283,4.228049048,6.634012356,8.042753761,7.685029069,6.012792122,6.216260837,6.23935985,5.672708196,2.319039816,4.420886575,5.721919446,6.324450605,7.339315572,3.615887074,4.316869805,3.192194165,4.921245889,3.469885976,0.150559677,1.350497247
CGGA_700,6.879828273,8.041221075,5.540399306,6.017921908,6.315240153,7.635681848,4.030336078,4.242602506,5.705425039,4.152183419,7.996784168,4.548436625,7.071033244,8.359354247,8.172477515,6.080018029,5.02989455,6.166715445,4.267535798,1.722466024,3.137503524,4.842476063,6.019257119,6.744161096,2.606442228,2.875780063,2.528571319,4.747924416,2.952333566,0.622930351,2.989139007
CGGA_703,7.908932967,5.85723458,6.620733018,4.578334949,6.14689956,8.899447561,7.104022084,5.089159132,3.841973119,9.923253194,9.207941643,6.514280096,7.999943644,8.57927822,10.51159454,7.069637728,5.782932705,8.410239331,5.551516018,5.202025845,3.776103988,6.470048726,7.38603491,7.414642958,4.407352751,5.532940288,1.891419187,4.888012585,4.166715445,0.722466024,4.362469889
CGGA_704,6.971198645,7.924871873,5.568032105,5.820178962,3.08236197,8.178415874,4.624685811,3.918386234,5.493134922,5.520107902,7.925228035,3.786596362,6.554895775,9.109804542,8.424208288,6.746447139,6.070174625,6.798180154,4.921721947,2.220329955,3.181102551,5.022811651,6.238213641,6.955475553,3.13093087,4.181102551,2.765534746,3.991861931,3.600507645,1,1.584962501
CGGA_705,7.356407951,7.641184732,6.649040566,5.240695944,5.65621032,6.795844856,5.000450772,4.072963272,4.798569004,6.700578432,8.384352064,4.3305584,6.781359714,9.566529783,8.663451366,6.990728004,4.177917792,7.747454538,3.974529312,3.465974465,2.646162657,4.995936704,5.912649865,6.347665656,3.375734539,4.120186028,2.03562391,5.005849076,1.918386234,0.389566812,2.669026766
CGGA_707,6.691534165,7.279749853,6.86678437,6.448074996,3.455491621,8.303050085,5.62029315,4.890446693,4.925999419,4.710393192,8.626913629,4.341985747,6.628190335,7.324360591,8.23610989,5.432291338,6.285956995,7.010779839,3.418189948,3.307428525,2.207892852,4.532940288,4.742545234,5.367720513,2.769771739,3.267535798,1.769771739,5.642123916,3.841973119,0.137503524,1.992768431
CGGA_710,7.289281178,7.089371028,5.914086097,5.958146674,4.61176256,8.206770189,5.269033146,4.713695815,5.203201156,5.969012308,8.517039425,5.58165253,7.41040895,7.486794807,9.445780492,6.790772038,6.6622055,7.872644102,6.069315495,2.97819563,4.34553831,6.105594276,7.450468964,8.391157648,4.15704371,5.221490455,2.987320866,4.680324357,4.073820233,0.124328135,2.247927513
CGGA_715,7.234003066,7.850061788,5.875288598,6.456970381,4.560714954,7.980253846,3.878725341,5.583158004,4.858975614,3.228049048,8.750974902,4.709290636,5.888743249,7.844925408,7.615077832,4.501439145,5.817879032,6.6114675,2.430285273,1.117695043,1.500802053,4.553360503,4.124328135,4.294988268,1.952333566,2.503348735,1.948600847,4.534186139,2.987320866,0.321928095,2.12763328
CGGA_720,7.667821181,7.794155898,6.108315355,4.377817853,4.976363636,7.839014776,4.879215637,3.649615459,4.106850796,4.801158656,8.335256352,3.716990894,6.420886575,10.173852,9.18408189,6.357552005,4.837438715,6.658639942,3.507160349,3.070389328,0.659924558,5.066519781,4.813524689,4.914564523,2.555816155,2.653060017,1.220329955,4.321928095,3.285402219,0.722466024,0.90303827
CGGA_721,7.276124405,7.140267406,6.313608657,6.681449265,2.684818738,8.285355978,5.574707046,5.161081482,4.983221651,6.056149961,8.762016543,4.277984747,7.261624836,8.454340425,8.815927606,6.222650022,6.975676038,7.445014846,5.131754091,2.042644337,3.121015401,6.087250665,6.140369671,6.666898582,3.56193706,3.346247774,2.560714954,4.638653116,4.239550797,0.163498732,1.989139007
CGGA_724,8.19061486,7.436128517,6.534341795,5.212569339,2.773996325,9.118110506,4.616475329,4.294988268,3.969933275,4.336283388,8.901711654,3.759155834,6.043956873,9.216115299,9.395833996,6.831750595,7.16862198,7.096135325,3.699329526,4.156234798,0.910732662,5.945560886,5.305240966,5.659068275,3.211012193,3.214124805,2.495695163,4.327687364,4.849999259,0.070389328,1.244887059
CGGA_725,6.568184151,6.903279342,6.491051376,6.707773243,2.707082992,8.398059585,5.949301468,4.192194165,5.096346199,4.257010618,8.408626954,3.007195501,7.161182282,6.846367946,8.272583133,6.395748328,6.276496666,7.38663853,3.837943242,2.454175893,2.615887074,3.684818738,4.876271361,5.30633516,2.545968369,3.521050737,1.713695815,5.070818638,3.464668267,0.150559677,2.263034406
CGGA_727,7.069637728,7.35526299,5.164303583,6.485104761,4.724650272,8.064688882,5.509379149,5.067810784,5.856736756,6.126394738,8.132371199,3.9800253,8.193525361,7.629283755,8.876424857,6.035183997,7.578636862,6.795065583,4.649615459,2.893362211,3.682573297,5.221103725,5.844737144,6.599168993,3.12763328,4.768184325,2.192194165,5.634012356,3.7322692,0.40053793,2.459431619
CGGA_730,6.714932352,7.214610545,6.561326136,6.069530325,4.089159132,8.962259807,5.365972428,4.850499414,5.023255352,4.007195501,8.477636856,3.389566812,7.208575784,7.990274183,9.242364323,7.002815016,6.782146424,7.423326047,4.107687869,3.711494907,2.160274831,5.390254956,5.863195112,6.373996142,3.327687364,2.587364991,2.049630768,5.079804755,3.948600847,0.189033824,2.207892852
CGGA_731,7.878480131,6.209453366,5.479295243,6.515699838,4.080657663,8.295998462,6.012792122,4.586164246,5.532940288,8.565863696,9.526773081,7.652343079,8.883468084,9.161484639,9.664251712,6.764871591,6.200457271,7.548975993,5.879215637,1.959770155,3.638073837,5.246788094,7.004051885,8.269126679,3.541019153,4.764473551,1.879705766,5.627023106,2.516015147,0.495695163,2.336283388
CGGA_738,7.295906655,7.200555357,6.257764969,6.42693562,5.08236197,8.210671344,5.396776011,4.550285049,4.779785005,5.076815597,8.169574304,4.599317794,7.097400107,8.136170875,8.377557603,6.450386479,5.125155131,6.730911624,6.549669171,2.989139007,4.7322692,6.940049262,7.275100194,8.016696878,4.516015147,5.155020578,3.260025656,4.793895883,2.568032105,1.608809243,1.432959407
CGGA_747,6.275193334,8.055878915,6.792595103,2.998195503,6.506684448,6.657782896,4.546585829,3.784503983,5.830863757,4.59812696,8.114887534,5.06307145,6.857607836,9.362732874,8.356848079,6.279285561,1.918386234,6.842350343,3.890446693,2.575312331,1.855989697,3.705977902,5.766330131,5.465974465,1.906890596,3.690417096,1.438292852,4.721919446,0.773996325,1.859969548,1.613531653
CGGA_752,6.61117238,7.958204687,6.719867928,5.834407842,3.152183419,8.391716175,4.745775149,4.237257771,5.435295216,5.24830712,8.769044391,4.177917792,7.500881705,8.194461392,8.866506212,6.537451388,5.287620044,6.624247146,5.13093087,2.568032105,3.390942773,4.786073552,6.39420543,6.957798547,3.286881148,5.408711861,2.811471031,5.09085343,3.59454855,0.333423734,1.599317794
CGGA_757,7.589463893,7.78306371,6.065227623,6.516803117,4.964398632,7.057233635,4.5987225,4.147306699,5.562547724,4.343407822,8.116915727,4.006298024,6.808256325,8.005905202,8.097979429,5.881909289,6.957914599,6.881542269,4.00270252,2.831877241,2.784503983,4.173926932,5.500483401,6.067810784,2.5360529,3.353323291,1.970853654,4.651912745,4.136683578,0.23878686,2.046141782
CGGA_759,7.564987801,7.525050927,6.077670274,5.724377422,4.275007047,8.191059215,4.905928478,4.246408087,5.593951284,6.87036472,8.332663184,6.125775068,7.127530108,8.84178447,9.113637997,6.171727244,3.962549023,7.312066104,5.318678374,2.201633861,4.196134881,5.452529545,6.860342097,7.687200695,3.89917563,4.837438715,2.799087306,5.533251852,2.841973119,1.389566812,2.017921908
CGGA_760,6.447579197,7.703834378,6.937344392,6.275379596,3.46727948,7.870672955,4.372255648,3.853995647,4.724650272,3.572889668,8.303278457,3.410069692,6.257576418,7.459595552,8.125258473,5.264161071,6.319581809,6.985158843,3.825785627,1.815575429,2.073820233,4.164303583,5.0721058,6.068455852,2.98550043,3.803227036,1.843983844,5.048759312,3.279471296,0.111031312,1.304511042
CGGA_761,8.719217673,8.641582154,6.185470146,5.875534352,4.658211483,6.833649128,4.272023189,4.219555769,5.072963272,6.627898616,8.670974846,5.844737144,7.431121473,10.43642006,8.864155185,6.137298581,3.612352499,6.442280035,5.807612523,1.981852653,3.748461233,5.178316272,6.638508318,6.714657657,4.514753498,3.003602237,2.3950628,5.421223299,2.477677328,1.495695163,1.827819025
CGGA_762,6.484138131,7.34978987,6.189231549,6.070818638,4.363171077,8.1958397,4.164303583,4.321928095,4.943452539,2.918386234,7.845929065,3.252476214,6.56422572,7.272303188,7.638435914,5.34020618,6.254934119,6.336997417,3.615887074,2.341985747,2.424922088,4.244887059,5.165510018,5.722466024,2.794935663,3.519793486,2.166715445,4.565597176,3.075532631,0.22650853,2.589763487
CGGA_763,7.351027552,7.341896821,5.894332742,6.235152624,3.59812696,7.848560349,4.904002316,5.609991295,4.058316496,3.809414444,8.683661369,4.934516502,5.773468928,7.464259838,7.417008587,4.286141873,7.140471928,6.769639521,3.987320866,2.49057013,2.659924558,5.19061486,5.335926241,5.807612523,3.460742564,2.495695163,2.443606651,4.335569006,3.667892125,0.042644337,2.3305584
CGGA_766,6.274634403,7.427270935,6.905687849,5.665051614,4.667892125,6.942631793,3.986410935,3.659924558,5.362820526,4.43162296,8.488282018,3.745237332,6.215096121,8.724718476,7.97458667,5.21916852,3.47118746,6.377297306,3.66448284,2.201633861,2.283921772,3.679198571,4.386810946,5.061344188,2.650764559,3.196921734,1.416839742,5.358607249,2.625270489,0.526068812,1.981852653
CGGA_777,7.798633802,5.066950244,6.787380222,6.553821257,4.231893162,8.418105597,5.400196342,4.766595162,5.560714954,8.284847229,9.010639993,7.233044401,8.644036515,9.071515993,10.30162194,6.964629667,6.63284983,7.320665184,5.977966758,1.752748591,4.324810603,5.769242795,7.164203001,8.085499016,4.10433666,6.124948427,2.443606651,5.659068275,2.615887074,0.321928095,2.632268215
CGGA_780,7.469153375,7.120808102,5.872336288,5.922197848,2.316145742,7.773073253,4.912170803,5.44625623,4.031218731,5.63284983,8.963676411,5.203592714,6.899538193,8.43850079,8.889017152,6.017699253,6.813011549,7.214999019,4.429615964,3.463360886,2.003602237,5.816855662,5.624685811,5.996162743,3.440952198,3.367371066,2.937344392,4.349082146,4.361066489,0.070389328,2.150559677
CGGA_782,7.421054947,7.104231809,6.165510018,6.647890091,4.319762428,7.331275267,6.100557221,4.994127114,5.729824644,7.921602947,9.047751035,6.116447936,7.916596068,8.133039434,9.61408405,6.562242424,6.907131025,8.974902098,6.117487266,2.298658316,4.238022518,5.145677455,7.054197294,8.030336078,4.110196178,5.28169825,2.871843649,5.602587527,4.654779217,0.40053793,3.883620816
CGGA_785,6.628481994,7.559338848,6.877253454,6.062855655,3.051372102,8.413543311,4.503348735,4.402585758,5.132988043,3.904002316,8.300718622,2.901108243,6.616181231,7.934516502,8.273049587,6.404290064,6.66035251,6.944272818,4.09592442,2.545968369,2.375734539,4.353323291,5.279471296,5.822730148,2.427606173,3.13093087,1.803227036,4.773996325,3.333423734,0.097610797,1.669026766
CGGA_789,8.024031502,7.424754167,5.931446685,5.575312331,3.785550552,7.907912143,6.166916252,4.650764559,4.344118335,8.261295738,9.362404135,6.56924803,7.460496852,8.360452072,9.556640164,6.180505944,7.028458647,8.139090844,5.98550043,2.976363636,3.853995647,6.272023189,7.820242797,8.54511893,4.717539343,6.723558561,2.448900951,5.358607249,4.428276414,0.378511623,3.13422094
CGGA_791,7.14689956,7.920650595,5.675815931,6.226893814,5.22342255,8.587927496,4.932628157,4.63284983,5.658497137,5.0721058,8.202760527,5.215290306,8.72761419,8.524228265,9.133142212,5.962780354,6.221877081,6.907611763,5.166313748,2.790772038,3.500802053,5.272769732,5.936637939,6.686220365,3.201633861,3.27351589,2.438292852,5.47118746,2.389566812,1.097610797,2.372952098
CGGA_796,6.974070367,7.503666755,5.830356747,7.236683945,3.160274831,7.835734632,6.397460726,4.787118983,5.429950657,6.266599166,8.876302061,4.10433666,7.367720513,8.068133354,8.903399863,4.98550043,7.786923022,7.061668207,5.139142019,1.531069493,4.019701914,5.252097703,6.049412953,6.961507575,3.416839742,4.512858954,2.587364991,5.358958826,4.395748328,0.565597176,2.100977648
CGGA_799,6.665335917,6.896271849,6.435795254,5.587964989,6.659211024,7.966245873,3.502075956,3.988230223,4.00270252,4.864928972,9.315240153,3.769771739,6.364047084,9.157801654,8.872736434,5.01658546,5.005399988,7.501598374,3.263034406,2.847996907,1.244887059,5.229972385,4.451540833,4.59812696,2.389566812,2.739848103,1.35614381,3.918386234,2.967168608,0.124328135,0.97819563
CGGA_802,7.525129251,5.987093437,5.968090752,5.697940583,2.957914599,8.340606774,5.150559677,4.962549023,5.381975479,8.526381863,9.416269745,7.253989266,8.507517172,8.100189247,9.978810543,7.025471815,6.092334311,8.21465911,5.880195729,1.570462931,3.602884409,5.275752049,6.976707312,7.977737849,3.82374936,5.045268215,2.464668267,5.250582665,3.512226887,0.124328135,3.09423607
CGGA_804,7.244791942,7.247547807,5.477677328,6.448570626,4.008092421,8.018200179,4.861955364,4.603477988,4.986865972,5.417515003,7.875165706,3.819668183,7.377123749,7.080551077,8.400153638,5.344473459,8.04990299,7.085339669,6.008092421,2.90303827,4.419538892,6.235918488,6.968090752,7.9380505,4.161887682,3.870857864,3.277984747,4.197708158,4.484782623,0.59454855,2.137503524
CGGA_807,7.6794801,8.034138665,5.799864411,6.602735976,2.077242999,7.639666296,3.558267634,5.245267467,4.219555769,3.150559677,9.020007632,5.333423734,5.3172317,8.019868678,7.314333994,3.824767853,6.601696516,6.706530553,3.341985747,1.310340121,1.485426827,5.647602329,4.569855608,4.221103725,1.50589093,1.974529312,2.432959407,3.758089934,3.595742339,0.40053793,1.752748591
CGGA_808,7.402926781,6.64990282,5.841721581,6.328046556,4.64731451,7.945443836,5.431957188,4.712045449,4.995032192,7.001126665,7.903881846,4.587964989,7.658782734,7.612426224,9.421307468,6.494895575,7.645802515,7.323820391,5.947432389,2.704871964,4.300855871,5.724650272,7.079698106,8.153501365,3.832890014,4.896756218,2.713695815,4.244887059,4.450221496,0.111031312,2.861955364
CGGA_809,7.437627248,7.498091269,6.445759804,5.020146573,3.5360529,8.399213827,6.165107985,3.760220946,4.547203025,5.446917865,8.154007948,2.443606651,7.655709596,9.154261172,9.212301824,6.795325387,4.118525849,7.021923839,5.058316496,3.679198571,2.440952198,6.158256229,6.657068301,6.999549087,4.29130886,3.882643049,2.615887074,4.532940288,4.297191417,0,1.541019153
CGGA_810,7.473218682,6.846618675,5.16470584,5.543495883,6.330916878,7.820561928,6.453846774,5.292413668,4.516645558,7.945736443,9.466606729,6.331096084,8.294482905,8.939226578,9.605127598,6.707221069,6.157245867,8.036942845,6.83491343,3.311793718,5.473786912,7.209160898,7.340740281,8.381629467,5.882153917,6.264348763,2.462052319,5.586164246,1.974529312,0.933572638,3.033863452
CGGA_812,7.169423979,7.607922067,6.381802483,5.725195817,3.09085343,8.571449285,4.734438666,4.424922088,5.244125943,6.292229592,8.316960287,3.754887502,7.731454808,7.84323015,9.212326146,6.900021467,6.922554671,7.009772644,5.229203358,3.08236197,3.782408565,5.931446685,7.119667427,7.927303898,4.559491813,6.358255587,2.754887502,5.094658343,3.934516502,0.111031312,2.443606651
CGGA_815,7.449313751,7.491452292,6.56422572,6.396776011,4.709842019,7.978023979,4.830356747,4.518535139,5.299024807,5.777945671,8.069852511,5.086613947,7.502951112,7.252381596,8.3850427,6.258330473,6.49441561,7.314696526,6.06091205,2.801158656,4.510329019,5.5987225,6.988116585,7.415150205,3.907852072,5.089582893,3.107687869,5.078524445,3.323370069,0.056583528,2.538538164
CGGA_818,7.188737187,7.957102042,6.066519781,6.412612185,3.399171094,6.554588852,5.3950628,4.487357715,5.147713722,6.522620761,8.745035599,5.667040559,7.130313146,8.518417113,8.364659972,5.951867504,4.70763522,7.372168569,5.499527024,2.017921908,4.22342255,5.095502518,5.6395216,6.656496371,3.295723025,6.421728238,2.709290636,5.257010618,2.786596362,0.925999419,2.211012193
CGGA_822,7.250298418,8.480790201,6.748729567,5.470862199,5.146492307,7.286511558,3.963474124,3.252476214,5.257387843,3.724650272,7.984931073,2.077242999,7.156942621,8.823590156,7.721782768,5.207892852,2.565597176,6.485104761,3.280956314,2.09085343,2.286881148,3.999098034,5.140778656,5.848497755,2.613531653,2.443606651,1.632268215,5.326609251,1.454175893,0.23878686,1.269033146
CGGA_825,7.527633387,7.138425406,6.104755987,5.368069877,6.114158769,7.503587256,4.708187236,4.191404729,4.455491621,5.583158004,8.081989325,3.176322773,6.678071905,10.34075141,9.24455412,6.591260525,7.56422572,7.09011242,4.632268215,4.236492618,2.13422094,6.137503524,6.075318693,6.790902333,3.411426246,2.66448284,2.056583528,4.382667253,4.059182199,0.275007047,1.485426827
CGGA_831,7.77148947,8.136837353,6.20867332,5.406672716,3.270528942,8.19175016,6.241077458,4.34269696,4.911212202,9.201339804,9.6310497,7.124948427,8.302638924,8.932628157,9.689316635,7.483493351,7.983050597,8.121792506,4.669026766,3.430285273,2.289834465,5.031659854,6.324810603,6.47037417,3.280956314,4.924099886,1.220329955,5.535741941,3.64385619,1.077242999,3.346247774
CGGA_834,7.794870698,7.771951586,5.875780063,7.293425666,4.456806149,8.275938239,4.444269502,4.54225805,5.829088444,7.593204354,9.151194169,6.581351247,8.304830429,8.982993575,9.657443508,6.751008388,6.973955608,6.357903839,4.703211467,1.521050737,3.165107985,4.859969548,6.30505852,6.695993813,2.841973119,3.971773447,1.50589093,6.390942773,2.292781749,0.941106311,3.800123353
CGGA_835,6.877007993,8.081083929,6.50255338,5.97475873,3.080657663,8.890325085,3.645009884,4.339850003,5.568640195,5.129695157,8.717470799,3.718087584,7.331185678,7.623223076,9.029535708,6.068025839,5.685099172,7.164605286,4.016139703,2.827819025,1.851998837,4.584361253,5.576219781,6.250961574,2.948600847,4.260025656,1.63691458,5.059182199,4.459431619,0.23878686,2.469885976
CGGA_837,7.897361452,7.671788718,5.652773285,6.911571752,3.71918344,7.538072503,4.97819563,4.475084883,5.812498225,8.199819551,9.376342483,7.395405605,8.531771325,8.883620816,9.890142654,6.827819025,6.912051013,8.046469233,4.654779217,1.310340121,3.282439805,4.662775172,5.290203205,7.037382222,2.942983598,4.383358695,1.15704371,5.827565007,2.435628594,0.321928095,3.23878686
CGGA_838,6.348019909,7.95402178,6.286881148,6.662063046,5.443606651,9.165510018,3.857980995,4.211790976,5.665904355,3.62058641,8.446338951,4.0721058,6.650620972,7.984760222,8.092492887,5.06608919,4.788685711,6.521835963,3.049630768,1.327687364,1.925999419,4.458775699,4.430954271,4.879705766,1.739848103,2.250961574,1.339137385,4.853995647,3.358958826,0.137503524,1.944858446
CGGA_842,7.83882574,7.090535901,5.294253136,6.512542955,3.49441561,8.957914599,7.457380879,5.231509211,5.857980995,10.05505191,10.4049393,7.015136244,8.689648608,8.817271494,9.943012911,7.352352463,6.568640195,7.54326387,6.040673293,1.735522177,4.411426246,6.097610797,7.212763864,8.09185848,4.280213996,5.224194664,1.695993813,5.885330315,4.546585829,0.411426246,3.451540833
CGGA_843,6.362820526,7.494175568,6.603774686,6.149543909,6.191799501,8.285402219,3.947666157,4.088311236,5.477029653,4.21800615,8.242554873,3.749534268,6.355791547,8.268097486,7.908812908,5.207892852,5.724650272,6.54565954,3.185866545,2.541019153,2.137503524,3.700439718,4.694880193,5.323370069,2.427606173,4.275752049,1.454175893,5.054414388,2.72900887,0.344828497,2.646162657
CGGA_846,8.69543711,6.854245054,4.99004722,5.162693432,4.174725988,8.709497429,4.794935663,4.157852169,3.552131108,5.40053793,8.500802053,3.513490746,6.463687842,7.963127281,9.690277401,6.172327492,8.571069998,7.488322191,5.376081967,4.607626221,1.970853654,6.903279342,6.6441447,7.326339597,4.224966365,3.958842675,2.304511042,3.196921734,5.835671479,0.070389328,1.49057013
CGGA_848,7.775313975,6.744833837,6.282254452,6.340384235,3.361768359,8.536907693,4.802710219,4.660495132,5.791553633,8.461192926,9.051480865,5.504302583,9.09734743,9.001999226,10.35319094,6.92243574,6.827565007,7.789272795,5.428946345,1.704871964,3.649615459,5.27686883,7.191207302,7.239550797,3.003602237,5.43629512,2.182692298,5.581953751,4.69543711,0.250961574,2.381283373
CGGA_850,8.087993146,6.018144529,5.753551055,6.786204272,3.743084056,8.455738186,5.054414388,5.14363831,5.994127114,7.956869798,9.251932073,6.37816478,8.926503562,8.9795681,9.7520628,6.40173285,6.20261362,6.768184325,4.868390453,1.195347598,3.177917792,4.750606505,6.62029315,6.326968712,2.498250868,5.135863165,1.713695815,5.992994967,3.360364277,0.22650853,3.49441561
CGGA_852,7.003152449,7.37842492,5.885574364,6.397802962,5.821710215,8.082042565,5.662490364,4.440952198,5.641835002,7.362031473,8.214416269,5.231893162,8.030832637,8.542606298,9.678406476,7.248686627,7.845176387,7.627679788,5.696272084,2.970853654,3.452858965,5.730368236,6.615151418,7.201829866,4.015247774,4.531069493,3.097610797,5.43629512,4.459431619,0.40053793,2.759155834
CGGA_856,6.790381081,7.893180163,6.716990894,5.322649262,3.651912745,9.438188871,3.917431755,4.151371776,5.324090516,4.050501697,8.241363527,3.759155834,6.915879379,8.462297766,8.766860144,5.810700154,6.318136041,6.74993645,3.655351829,2.440952198,1.879705766,3.680324357,5.477029653,5.893362211,3.005399988,4.785027362,1.5360529,4.912649865,3.5360529,0.22650853,2.56315813
CGGA_858,7.343674305,8.010835773,6.280956314,6.531849286,2.731183242,8.631831851,3.566815154,5.111865964,4.762880293,3.40053793,8.807161691,4.865918815,6.272583133,7.936461272,7.779325391,4.688739868,6.02657877,6.940401698,2.735522177,1.298658316,0.82374936,4.559491813,4.219555769,4.496973581,1.726831217,3.414135533,2.189033824,4.948600847,3.19061486,0.275007047,1.90303827
CGGA_859,7.631831851,7.347665656,6.18408189,6.335032987,4.585563498,7.245077275,6.219555769,5.260402093,5.988684687,8.930855586,9.821853687,7.180008583,8.406545173,8.111292193,9.619578078,7.637132012,6.728464765,8.801288017,5.98230913,2.049630768,3.937344392,5.676380255,6.922078888,8.472853273,4.509062386,6.584511588,1.669026766,5.40053793,1.879705766,0.765534746,3.0721058
CGGA_861,7.456149035,6.812369866,5.83541884,6.284292026,5.584661908,8.226460362,5.672708196,4.425593578,4.781884235,6.510012465,8.505216096,5.318316841,7.118629666,7.486875235,8.660209873,5.458119481,8.071515993,7.367458436,4.859472667,3.100977648,3.177917792,5.662775172,6.552131108,7.544346278,3.748461233,2.981852653,2.232660757,5.286881148,4.379898164,0.056583528,2.370164281
CGGA_862,7.536674618,7.335390355,5.756489607,6.047232996,2.957914599,7.652127928,4.567423758,4.957450336,3.580145484,4.418189948,8.686570559,5.515384461,5.356495988,8.533835852,8.016418317,4.821710215,5.904484098,6.851998837,4.017031081,2.56315813,1.678071905,6.217230716,5.110613806,5.482202926,2.735522177,2.124328135,3.121015401,4.021479727,3.329123596,0.176322773,1.89917563
CGGA_863,7.044066197,6.576068579,5.333423734,6.448570626,3.969933275,8.140062856,4.303050085,4.51412226,5.100557221,3.203201156,7.617724575,2.718087584,6.57167681,5.90303827,8.224194664,4.658782734,8.62285716,7.199672345,4.517905554,2.298658316,3.163498732,5.147306699,5.725741157,5.813268142,2.939226578,2.59454855,2.510961919,4.193771743,4.498250868,0.056583528,1.669026766
CGGA_864,6.568640195,7.143842354,6.320845668,6.36018867,2.780310099,10.18179828,5.056149961,4.676380255,5.410748128,5.628773595,8.614304949,3.874796966,7.423241996,7.012009901,8.518653156,6.168521699,5.837943242,7.12649799,5.192194165,2.217230716,3.153805336,4.09000653,5.596637034,6.065658471,2.720278465,5.16470584,2.140778656,5.108942569,4.185866545,0.150559677,2.389566812
CGGA_867,7.890203467,6.951867504,6.513490746,5.422233001,5.326968712,8.031329024,4.919340082,4.311067102,4.776103988,7.588864518,8.006466343,5.196528361,7.759888183,9.702588288,10.06820055,7.512937943,6.542103246,7.056258365,5.881175155,3.198494154,2.711494907,6.210817432,7.331812684,7.714932352,4.456806149,4.438292852,2.742006211,4.337711092,4.248686627,1.327687364,1.752748591
CGGA_871,6.134631671,7.575992972,6.427438564,6.272769732,4.411426246,8.327417911,3.935459748,4.266786541,5.059182199,4.285402219,8.579730771,3.615887074,6.433627167,7.821455119,8.387026438,5.583158004,4.873321063,6.575463612,3.762348816,2.780310099,2.503348735,4.248686627,4.831370588,5.672425342,2.438292852,2.86393845,1.646162657,5.082787732,2.324810603,1.15704371,1.970853654
CGGA_878,8.33302114,4.040015679,6.833396134,7.15916495,3.327687364,8.416881955,4.054848477,4.929317595,5.326609251,8.072266615,9.006690739,5.903761365,8.951168129,8.751845286,10.04481758,6.66860138,6.263597849,6.87897051,4.86393845,1.570462931,2.916476644,5.372952098,6.56270035,6.873198003,2.963474124,3.992768431,1.941106311,6.244125943,3.435628594,0.22650853,2.114367025
CGGA_881,7.458611673,6.929909324,6.227278994,5.74281467,4.140778656,8.981167667,6.126601235,5.610877199,6.003827078,5.187846909,8.523757961,5.503984704,7.733015322,9.435982724,10.31588544,7.511752654,5.477677328,6.530133184,5.634302842,2.769771739,3.371558863,5.017476563,6.3652726,6.477191599,3.663344619,5.002252452,1.811471031,5.897966432,3.244887059,0.545968369,2.837943242
CGGA_882,7.319220503,7.670797856,6.313427266,6.645009884,4.198494154,7.994070528,4.930737338,5.616181231,4.600507645,4.165911939,9.00896078,5.269781238,6.083000566,8.706565086,8.137452291,5.404971224,6.741601811,6.905206469,3.888499736,2.077242999,2.333423734,5.452200049,5.10433666,5.161484639,2.59454855,2.786596362,2.673556424,4.671293372,3.415488271,0.263034406,1.996388746
CGGA_883,7.949534933,7.785485163,5.681449265,5.680605666,4.119356177,8.260355044,4.671859468,4.343407822,4.534808661,4.414135533,8.212082911,3.12763328,6.850874416,9.210817432,9.085339669,6.924812504,7.04908617,6.834281417,4.254745198,2.528571319,1.411426246,5.891662208,5.503030646,5.903761365,2.627606838,3.672425342,1.989139007,4.571069998,3.730096466,0.23878686,1.722466024
CGGA_884,6.525599108,8.232708718,5.595443985,6.384222533,4.760753208,8.275705498,4.14974712,3.040892431,5.092545742,5.285402219,8.04696027,3.35614381,6.476867689,8.695054253,7.331185678,5.596637034,4.972233124,5.779522387,4.052241981,2.028569152,2.269033146,3.817623258,4.716442237,5.723558561,2.372952098,3.297191417,1.516015147,4.943921327,2.185866545,0.263034406,0.97819563
CGGA_887,7.207307223,6.519950703,5.349436052,5.441948191,2.72900887,8.403310334,5.113950482,5.372952098,3.513490746,3.974529312,8.286465352,4.817623258,5.660780334,7.711494907,8.406842755,4.981396032,7.007195501,6.767125077,3.961623328,2.891419187,1.321928095,5.496014873,5.011674533,4.957450336,2.776103988,3.117695043,1.622930351,4.037382222,3.77925972,0.084064265,2.386810946
CGGA_888,6.280028357,7.923743445,5.411765185,5.473137488,7.231989133,8.259978594,3.646162657,4.602290585,5.614709844,4.859472667,8.489727564,3.933572638,6.246788094,8.787576121,8.805453692,5.56924803,2.432959407,6.045486656,3.371558863,2.634593268,2.049630768,4.091699834,6.209258394,4.973152038,1.480265122,3.234194723,1.914564523,5.641256999,1.207892852,0.622930351,1.150559677
